"","cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon"
"750",167740650,19,"MANHATTAN","2019-01-29T00:00:00.000","00:01:00","2019-01-29T00:00:00.000","23:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN NORTH",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","STREET","2019-01-30T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",995392,218670,40.766876247,-73.9597780029999,"(40.766876247, -73.959778003)"
"751",174075171,25,"MANHATTAN","2018-12-21T00:00:00.000","00:01:00","2018-12-21T00:00:00.000","23:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",340,"MISDEMEANOR","INSIDE","FRAUDS","","PATROL BORO MAN NORTH",718,"FRAUD,UNCLASSIFIED-MISDEMEANOR","RESIDENCE - APT. HOUSE","2019-01-30T00:00:00.000","","","","",NA,"45-64","BLACK","F",1001562,230531,40.7994216070001,-73.937473288,"(40.799421607, -73.937473288)"
"752",131314050,113,"QUEENS","2019-01-24T00:00:00.000","13:15:00","2019-01-24T00:00:00.000","13:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",359,"MISDEMEANOR","FRONT OF","OFFENSES AGAINST PUBLIC ADMINI","","PATROL BORO QUEENS SOUTH",749,"VIOLATION OF ORDER OF PROTECTI","RESIDENCE-HOUSE","2019-01-31T00:00:00.000","","25-44","BLACK","M",NA,"25-44","UNKNOWN","F",1043820,183008,40.6687992290001,-73.785265338,"(40.668799229, -73.785265338)"
"753",151986265,123,"STATEN ISLAND","2019-03-01T00:00:00.000","09:30:00","2019-03-01T00:00:00.000","10:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","","PATROL BORO STATEN ISLAND",639,"AGGRAVATED HARASSMENT 2","RESIDENCE-HOUSE","2019-03-01T00:00:00.000","","25-44","WHITE","F",NA,"18-24","WHITE","F",915225,125161,40.509952748,-74.248229559,"(40.509952748, -74.248229559)"
"754",494303177,44,"BRONX","2019-01-17T00:00:00.000","17:36:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESTAURANT/DINER","2019-01-17T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","ASIAN / PACIFIC ISLANDER","M",1007963,243792,40.835804458,-73.914307062,"(40.835804458, -73.914307062)"
"755",141411992,44,"BRONX","2019-03-11T00:00:00.000","02:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-03-11T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","BLACK","F",1007237,241770,40.830256572,-73.9169376199999,"(40.830256572, -73.91693762)"
"756",213956081,115,"QUEENS","2019-03-17T00:00:00.000","20:00:00","2019-03-18T00:00:00.000","08:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO QUEENS NORTH",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2019-03-18T00:00:00.000","","","","",NA,"18-24","WHITE HISPANIC","M",1025088,213482,40.752549233,-73.8526048809999,"(40.752549233, -73.852604881)"
"757",690800700,79,"BROOKLYN","2019-03-02T00:00:00.000","10:40:00","2019-03-02T00:00:00.000","10:41:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2019-03-02T00:00:00.000","","UNKNOWN","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",998019,187181,40.6804428730001,-73.9503587569999,"(40.680442873, -73.950358757)"
"758",481502559,9,"MANHATTAN","2019-03-19T00:00:00.000","21:40:00","2019-03-19T00:00:00.000","21:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","STREET","2019-03-19T00:00:00.000","","25-44","WHITE","M",NA,"UNKNOWN","UNKNOWN","D",986505,203775,40.7259999350001,-73.991865723,"(40.725999935, -73.991865723)"
"759",293823947,14,"MANHATTAN","2019-02-11T00:00:00.000","00:00:00","2019-02-11T00:00:00.000","00:15:00","COMPLETED","",NA,3,"PORT AUTHORITY",351,"MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","BUS TERMINAL","2019-02-11T00:00:00.000","","UNKNOWN","BLACK","F",NA,"UNKNOWN","UNKNOWN","D",986882,214802,40.7562662070001,-73.990501248,"(40.756266207, -73.990501248)"
"760",625467658,121,"STATEN ISLAND","2019-01-22T00:00:00.000","13:50:00","2019-01-22T00:00:00.000","14:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","","PATROL BORO STATEN ISLAND",198,"CRIMINAL CONTEMPT 1","RESIDENCE-HOUSE","2019-01-22T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"25-44","WHITE","F",947452,157500,40.598909178,-74.132510809,"(40.598909178, -74.132510809)"
"761",331654438,49,"BRONX","2019-03-19T00:00:00.000","14:45:00","2019-03-19T00:00:00.000","15:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","","MISCELLANEOUS PENAL LAW","","PATROL BORO BRONX",672,"RIOT 1","PUBLIC SCHOOL","2019-03-19T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1021685,251864,40.857912196,-73.864673296,"(40.857912196, -73.864673296)"
"762",500925311,24,"MANHATTAN","2019-02-15T00:00:00.000","14:45:00","2019-02-15T00:00:00.000","14:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2019-02-15T00:00:00.000","","25-44","WHITE","F",NA,"UNKNOWN","UNKNOWN","D",993575,228739,40.794515091,-73.966323533,"(40.794515091, -73.966323533)"
"763",562383767,44,"BRONX","2019-03-22T00:00:00.000","23:00:00","2019-03-23T00:00:00.000","15:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-23T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",1008184,246959,40.8444963520001,-73.9134971089999,"(40.844496352, -73.913497109)"
"764",196337036,43,"BRONX","2019-01-18T00:00:00.000","21:00:00","2019-01-18T00:00:00.000","21:30:00","COMPLETED","CASTLE HILL",887,2,"N.Y. HOUSING POLICE",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - PUBLIC HOUSING","2019-01-18T00:00:00.000","","25-44","WHITE HISPANIC","F",NA,"25-44","WHITE HISPANIC","F",1025580,236918,40.8168724380001,-73.850684927,"(40.816872438, -73.850684927)"
"765",940115463,40,"BRONX","2019-02-28T00:00:00.000","14:30:00","2019-03-08T00:00:00.000","09:17:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","","PATROL BORO BRONX",639,"AGGRAVATED HARASSMENT 2","CONSTRUCTION SITE","2019-03-08T00:00:00.000","","UNKNOWN","UNKNOWN","F",NA,"25-44","WHITE","F",1003368,234539,40.810418741,-73.930938896,"(40.810418741, -73.930938896)"
"766",193696215,109,"QUEENS","2019-02-13T00:00:00.000","17:30:00","2019-02-13T00:00:00.000","18:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO QUEENS NORTH",638,"HARASSMENT,SUBD 3,4,5","HIGHWAY/PARKWAY","2019-02-13T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"25-44","WHITE HISPANIC","F",1032051,217053,40.7623158000001,-73.827448002,"(40.7623158, -73.827448002)"
"767",653292517,46,"BRONX","2019-03-29T00:00:00.000","17:01:00","2019-03-29T00:00:00.000","17:10:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BRONX",637,"HARASSMENT,SUBD 1,CIVILIAN","SMALL MERCHANT","2019-03-29T00:00:00.000","","18-24","BLACK","F",NA,"25-44","WHITE HISPANIC","F",1012903,253472,40.8623585400001,-73.8964134669999,"(40.86235854, -73.896413467)"
"768",476390894,10,"MANHATTAN","2019-03-21T00:00:00.000","23:20:00","2019-03-21T00:00:00.000","23:30:00","COMPLETED","",562,2,"N.Y. HOUSING POLICE",351,"MISDEMEANOR","INSIDE","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE - PUBLIC HOUSING","2019-03-22T00:00:00.000","","18-24","BLACK HISPANIC","F",NA,"45-64","BLACK HISPANIC","F",983774,211913,40.748337011,-74.001719366,"(40.748337011, -74.001719366)"
"769",371042315,104,"QUEENS","2019-03-11T00:00:00.000","00:10:00","2019-03-11T00:00:00.000","00:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",359,"MISDEMEANOR","INSIDE","OFFENSES AGAINST PUBLIC ADMINI","","PATROL BORO QUEENS NORTH",748,"CONTEMPT,CRIMINAL","RESIDENCE - APT. HOUSE","2019-03-11T00:00:00.000","","45-64","WHITE","M",NA,"45-64","WHITE","F",1010988,194720,40.70110601,-73.903570494,"(40.70110601, -73.903570494)"
"770",799232384,30,"MANHATTAN","2019-02-12T00:00:00.000","02:25:00","2019-02-12T00:00:00.000","02:25:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",359,"MISDEMEANOR","INSIDE","OFFENSES AGAINST PUBLIC ADMINI","","PATROL BORO MAN NORTH",748,"CONTEMPT,CRIMINAL","RESIDENCE - APT. HOUSE","2019-02-12T00:00:00.000","","25-44","BLACK","F",NA,"25-44","BLACK","F",998758,240846,40.827738453,-73.947578589,"(40.827738453, -73.947578589)"
"771",346873211,25,"MANHATTAN","2019-01-23T00:00:00.000","13:00:00","2019-01-23T00:00:00.000","13:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","","PATROL BORO MAN NORTH",639,"AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2019-01-23T00:00:00.000","","18-24","BLACK HISPANIC","M",NA,"45-64","WHITE HISPANIC","F",1001940,231217,40.801303741,-73.936106206,"(40.801303741, -73.936106206)"
"772",749573186,14,"MANHATTAN","2019-03-24T00:00:00.000","19:15:00","2019-03-24T00:00:00.000","19:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO MAN SOUTH",637,"HARASSMENT,SUBD 1,CIVILIAN","DEPARTMENT STORE","2019-03-24T00:00:00.000","","UNKNOWN","WHITE HISPANIC","F",NA,"<18","WHITE","F",987220,212676,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)"
"773",603403324,13,"MANHATTAN","2019-01-24T00:00:00.000","20:55:00","2019-01-24T00:00:00.000","21:00:00","COMPLETED","",NA,14,"HEALTH & HOSP CORP",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO MAN SOUTH",106,"ASSAULT POLICE/PEACE OFFICER","HOSPITAL","2019-01-24T00:00:00.000","","<18","BLACK HISPANIC","F",NA,"25-44","WHITE","M",990769,208776,40.7397243390001,-73.976476965,"(40.739724339, -73.976476965)"
"774",704676865,62,"BROOKLYN","2019-03-19T00:00:00.000","20:50:00","2019-03-19T00:00:00.000","21:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN SOUTH",101,"ASSAULT 3","STREET","2019-03-19T00:00:00.000","","UNKNOWN","ASIAN / PACIFIC ISLANDER","M",NA,"<18","ASIAN / PACIFIC ISLANDER","M",985305,158593,40.601985578,-73.996202218,"(40.601985578, -73.996202218)"
"775",746699819,45,"BRONX","2019-03-24T00:00:00.000","15:00:00","2019-03-24T00:00:00.000","15:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","FRONT OF","HARRASSMENT 2","","PATROL BORO BRONX",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE-HOUSE","2019-03-24T00:00:00.000","","UNKNOWN","ASIAN / PACIFIC ISLANDER","F",NA,"25-44","BLACK","F",1032382,236072,40.814515967,-73.826116871,"(40.814515967, -73.826116871)"
"776",334984807,14,"MANHATTAN","2019-02-26T00:00:00.000","17:26:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2019-02-26T00:00:00.000","","25-44","WHITE","M",NA,"UNKNOWN","UNKNOWN","D",987220,212676,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)"
"777",755989461,115,"QUEENS","2019-03-02T00:00:00.000","19:00:00","2019-03-03T00:00:00.000","08:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","","PETIT LARCENY","","PATROL BORO QUEENS NORTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-03T00:00:00.000","","","","",NA,"45-64","ASIAN / PACIFIC ISLANDER","M",1017231,213338,40.752186785,-73.880963814,"(40.752186785, -73.880963814)"
"778",448238215,24,"MANHATTAN","2019-01-07T00:00:00.000","20:25:00","2019-01-07T00:00:00.000","20:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","OPPOSITE OF","PETIT LARCENY","","PATROL BORO MAN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","OTHER","2019-01-07T00:00:00.000","","<18","BLACK","U",NA,"45-64","ASIAN / PACIFIC ISLANDER","M",992024,225940,40.786834088,-73.9719283219999,"(40.786834088, -73.971928322)"
"779",157539258,105,"QUEENS","2019-03-25T00:00:00.000","10:40:00","2019-03-25T00:00:00.000","10:42:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO QUEENS SOUTH",339,"LARCENY,PETIT FROM OPEN AREAS,","RESIDENCE-HOUSE","2019-03-25T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","BLACK","F",1052369,179462,40.659004633,-73.754484142,"(40.659004633, -73.754484142)"
"780",169111147,70,"BROOKLYN","2019-01-07T00:00:00.000","17:45:00","2019-01-07T00:00:00.000","17:50:00","COMPLETED","",NA,1,"N.Y. TRANSIT POLICE",578,"VIOLATION","","HARRASSMENT 2","","PATROL BORO BKLYN SOUTH",637,"HARASSMENT,SUBD 1,CIVILIAN","TRANSIT - NYC SUBWAY","2019-01-07T00:00:00.000","BEVERLEY ROAD","UNKNOWN","BLACK HISPANIC","M",32,"25-44","WHITE HISPANIC","F",994216,174053,40.64441451,-73.964089476,"(40.64441451, -73.964089476)"
"781",660954240,13,"MANHATTAN","2019-02-22T00:00:00.000","13:35:00","2019-02-22T00:00:00.000","13:40:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO MAN SOUTH",637,"HARASSMENT,SUBD 1,CIVILIAN","RESIDENCE - APT. HOUSE","2019-02-22T00:00:00.000","","25-44","BLACK","F",NA,"25-44","BLACK","M",987992,210462,40.7443536000001,-73.986497118,"(40.7443536, -73.986497118)"
"782",234750901,71,"BROOKLYN","2019-02-08T00:00:00.000","19:00:00","2019-02-09T00:00:00.000","09:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BKLYN SOUTH",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","STREET","2019-02-09T00:00:00.000","","","","",NA,"25-44","BLACK","M",994806,183245,40.669643853,-73.9619490549999,"(40.669643853, -73.961949055)"
"783",919571825,88,"BROOKLYN","2019-01-15T00:00:00.000","06:30:00","2019-01-15T00:00:00.000","08:16:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",352,"MISDEMEANOR","FRONT OF","CRIMINAL TRESPASS","","PATROL BORO BKLYN NORTH",205,"TRESPASS 2, CRIMINAL","RESIDENCE - APT. HOUSE","2019-01-15T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",995369,187428,40.681124557,-73.959912645,"(40.681124557, -73.959912645)"
"784",675809005,63,"BROOKLYN","2019-01-26T00:00:00.000","21:35:00","2019-01-26T00:00:00.000","21:40:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","REAR OF","HARRASSMENT 2","","PATROL BORO BKLYN SOUTH",638,"HARASSMENT,SUBD 3,4,5","OTHER","2019-01-26T00:00:00.000","","18-24","WHITE HISPANIC","M",NA,"45-64","WHITE","F",1001140,163168,40.6145269850001,-73.939166444,"(40.614526985, -73.939166444)"
"785",651989680,61,"BROOKLYN","2019-02-14T00:00:00.000","10:40:00","2019-02-14T00:00:00.000","11:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2019-02-15T00:00:00.000","","18-24","ASIAN / PACIFIC ISLANDER","M",NA,"UNKNOWN","UNKNOWN","D",995661,160440,40.607047935,-73.958905504,"(40.607047935, -73.958905504)"
"786",381768870,73,"BROOKLYN","2019-01-25T00:00:00.000","21:29:00","2019-01-25T00:00:00.000","21:35:00","COMPLETED","HOWARD",356,2,"N.Y. HOUSING POLICE",235,"MISDEMEANOR","INSIDE","DANGEROUS DRUGS","","PATROL BORO BKLYN NORTH",511,"CONTROLLED SUBSTANCE, POSSESSI","RESIDENCE - PUBLIC HOUSING","2019-01-25T00:00:00.000","","45-64","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1009347,183819,40.6711900760001,-73.909529381,"(40.671190076, -73.909529381)"
"787",829155042,5,"MANHATTAN","2018-04-16T00:00:00.000","00:00:00","2018-04-17T00:00:00.000","00:04:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",233,"MISDEMEANOR","INSIDE","SEX CRIMES","","PATROL BORO MAN SOUTH",175,"SEXUAL ABUSE 3,2","BAR/NIGHT CLUB","2019-01-31T00:00:00.000","","UNKNOWN","BLACK HISPANIC","M",NA,"25-44","WHITE HISPANIC","F",984946,200203,40.716195914,-73.997490746,"(40.716195914, -73.997490746)"
"788",594280251,69,"BROOKLYN","2019-03-20T00:00:00.000","22:40:00","2019-03-20T00:00:00.000","22:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","","DANGEROUS WEAPONS","","PATROL BORO BKLYN SOUTH",793,"WEAPONS POSSESSION 3","STREET","2019-03-21T00:00:00.000","","18-24","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1013685,170253,40.6339410240001,-73.893950563,"(40.633941024, -73.893950563)"
"789",905558045,43,"BRONX","2019-03-19T00:00:00.000","00:00:00","2019-03-19T00:00:00.000","21:05:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BRONX",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","STREET","2019-03-19T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",1021614,241718,40.830064728,-73.864986492,"(40.830064728, -73.864986492)"
"790",869873535,49,"BRONX","2019-01-29T00:00:00.000","23:30:00","2019-01-29T00:00:00.000","23:42:00","COMPLETED","PELHAM PARKWAY",34132,2,"N.Y. HOUSING POLICE",117,"FELONY","FRONT OF","DANGEROUS DRUGS","","PATROL BORO BRONX",568,"MARIJUANA, POSSESSION 1, 2 & 3","STREET","2019-01-30T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1022930,253752,40.8630888160001,-73.860161712,"(40.863088816, -73.860161712)"
"791",871592482,7,"MANHATTAN","2019-02-04T00:00:00.000","12:00:00","2019-02-04T00:00:00.000","15:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2019-02-16T00:00:00.000","","UNKNOWN","WHITE","M",NA,"UNKNOWN","UNKNOWN","D",987818,200162,40.716082687,-73.987130518,"(40.716082687, -73.987130518)"
"792",553492564,52,"BRONX","2019-01-19T00:00:00.000","01:45:00","2019-01-19T00:00:00.000","01:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","BAR/NIGHT CLUB","2019-01-19T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","M",1015011,253957,40.863682624,-73.888790284,"(40.863682624, -73.888790284)"
"793",759402439,45,"BRONX","2019-02-01T00:00:00.000","14:35:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","OPPOSITE OF","VEHICLE AND TRAFFIC LAWS","","PATROL BORO BRONX",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-02-01T00:00:00.000","","","","",NA,"<18","WHITE","M",1028037,245643,40.8408081960001,-73.8417513809999,"(40.840808196, -73.841751381)"
"794",367010553,90,"BROOKLYN","2019-03-11T00:00:00.000","13:00:00","2019-03-11T00:00:00.000","13:02:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","","DANGEROUS WEAPONS","","PATROL BORO BKLYN NORTH",793,"WEAPONS POSSESSION 3","STREET","2019-03-11T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","E",1000767,198398,40.7112262310001,-73.9404236299999,"(40.711226231, -73.94042363)"
"795",676452273,70,"BROOKLYN","2019-01-03T00:00:00.000","08:55:00","2019-03-07T00:00:00.000","22:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN SOUTH",303,"LARCENY,PETIT BY CHECK USE","RESIDENCE - APT. HOUSE","2019-03-08T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"65+","WHITE","F",994491,170858,40.635644604,-73.963103377,"(40.635644604, -73.963103377)"
"796",743687919,110,"QUEENS","2019-02-02T00:00:00.000","07:53:00","2019-02-02T00:00:00.000","07:54:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO QUEENS NORTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESTAURANT/DINER","2019-02-05T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","D",1024370,213200,40.751778503,-73.8551980349999,"(40.751778503, -73.855198035)"
"797",571050698,30,"MANHATTAN","2019-01-05T00:00:00.000","13:35:00","2019-01-05T00:00:00.000","13:40:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO MAN NORTH",101,"ASSAULT 3","FAST FOOD","2019-01-05T00:00:00.000","","25-44","WHITE","M",NA,"25-44","BLACK HISPANIC","F",996855,238436,40.821126607,-73.9544593699999,"(40.821126607, -73.95445937)"
"798",800112684,73,"BROOKLYN","2019-03-02T00:00:00.000","18:00:00","2019-03-02T00:00:00.000","18:10:00","COMPLETED","HUGHES APARTMENTS",361,2,"N.Y. HOUSING POLICE",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN NORTH",101,"ASSAULT 3","RESIDENCE - PUBLIC HOUSING","2019-03-02T00:00:00.000","","<18","BLACK","M",NA,"<18","BLACK","F",1009450,182401,40.667297692,-73.909163377,"(40.667297692, -73.909163377)"
"799",386936950,41,"BRONX","1918-03-01T00:00:00.000","12:00:00","2019-02-05T00:00:00.000","09:12:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",361,"MISDEMEANOR","INSIDE","OFF. AGNST PUB ORD SENSBLTY &","","PATROL BORO BRONX",639,"AGGRAVATED HARASSMENT 2","RESIDENCE - APT. HOUSE","2019-02-05T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"25-44","WHITE HISPANIC","F",1012789,238610,40.8215670800001,-73.89688885,"(40.82156708, -73.89688885)"
"800",253107188,33,"MANHATTAN","2019-02-10T00:00:00.000","23:59:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",113,"FELONY","INSIDE","FORGERY","","PATROL BORO MAN NORTH",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","ATM","2019-02-19T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"25-44","BLACK","M",1001100,246623,40.8435904890001,-73.939101552,"(40.843590489, -73.939101552)"
"801",136663989,81,"BROOKLYN","2019-02-24T00:00:00.000","19:10:00","2019-02-24T00:00:00.000","19:18:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO BKLYN NORTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-02-24T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","F",1004302,188340,40.6836120620001,-73.9277026189999,"(40.683612062, -73.927702619)"
"802",506510468,45,"BRONX","2019-02-01T00:00:00.000","21:15:00","2019-02-01T00:00:00.000","21:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","RESTAURANT/DINER","2019-02-01T00:00:00.000","","18-24","WHITE HISPANIC","M",NA,"25-44","WHITE","M",1031448,243376,40.834568377,-73.82943971,"(40.834568377, -73.82943971)"
