"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"1864",16396288,"New York","520","weapon law violations","weapon law violations","society",2018-06-01 16:21:00,-73.75015,40.606696,"street","street","360811032021010",2018-06-01 16:20:00,2018-06-01 16:23:00
"1865",16396499,"New York","23C","shoplifting","larceny/theft offenses","property",2018-06-01 19:07:00,-74.011565,40.704494,"other retail","retail","360610009001003",2018-06-01 19:05:00,2018-06-01 19:10:00
"1866",16396613,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-01 20:47:00,-74.00208,40.73046,"restaurant","leisure","360610067001002",2018-06-01 20:15:00,2018-06-01 21:20:00
"1867",16396622,"New York","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-06-01 21:00:00,-73.990027,40.71854,"hotel","hotel","360610018002003",2018-05-30 09:00:00,2018-06-04 09:00:00
"1868",16396762,"New York","12A","personal robbery","robbery","property",2018-06-01 23:17:00,-73.937911,40.589779,"street","street","360470596002000",2018-06-01 23:15:00,2018-06-01 23:20:00
"1869",16396809,"New York","12A","personal robbery","robbery","property",2018-06-02 00:07:00,-73.841615,40.685521,"street","street","360810114001008",2018-06-02 00:05:00,2018-06-02 00:10:00
"1870",16396847,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-02 00:52:00,-73.924721,40.760082,"residence","residence","360810059002000",2018-05-29 12:15:00,2018-06-05 13:30:00
"1871",16396863,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-06-02 01:00:00,-73.921285,40.835733,"street","street","360050197003000",2018-06-02 00:00:00,2018-06-02 02:00:00
"1872",16397044,"New York","90Z","all other offenses","all other offenses","other",2018-06-02 03:45:00,-74.005473,40.711335,"residence","residence","360610015011009",2018-06-02 03:00:00,2018-06-02 04:30:00
"1873",16397100,"New York","90Z","all other offenses","all other offenses","other",2018-06-02 04:50:00,-73.849917,40.668817,"residence","residence","360810062012002",2018-06-02 04:45:00,2018-06-02 04:55:00
"1874",16397127,"New York","90Z","all other offenses","all other offenses","other",2018-06-02 05:42:00,-73.853654,40.899228,"residence","residence","360050414001003",2018-06-02 05:40:00,2018-06-02 05:45:00
"1875",16397264,"New York","13B","simple assault","assault offenses","persons",2018-06-02 10:23:00,-73.82779,40.709639,"residence","residence","360810138001000",2018-06-02 10:01:00,2018-06-02 10:45:00
"1876",16397568,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-06-02 15:15:00,-73.955192,40.64571,"residence","residence","360470792001002",2018-06-02 15:00:00,2018-06-02 15:30:00
"1877",16397776,"New York","13B","simple assault","assault offenses","persons",2018-06-02 18:35:00,-73.938099,40.825376,"residence","residence","360610236002005",2018-06-02 18:30:00,2018-06-02 18:40:00
"1878",16397797,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-02 18:59:00,-73.861528,40.854395,"residence","residence","360050246001000",2018-06-02 18:13:00,2018-06-02 19:45:00
"1879",16397839,"New York","13A","aggravated assault","assault offenses","persons",2018-06-02 19:38:00,-73.912832,40.645803,"other retail","retail","360470962001004",2018-06-02 19:30:00,2018-06-02 19:46:00
"1880",16397955,"New York","13B","simple assault","assault offenses","persons",2018-06-02 21:03:00,-73.928182,40.787875,"other","other","360610240001002",2018-06-02 20:42:00,2018-06-02 21:25:00
"1881",16398040,"New York","13B","simple assault","assault offenses","persons",2018-06-02 22:22:00,-73.838288,40.881444,"bar/club","leisure","360050484004005",2018-06-02 22:00:00,2018-06-02 22:44:00
"1882",16398178,"New York","520","weapon law violations","weapon law violations","society",2018-06-03 00:07:00,-73.920613,40.863122,"street","street","360610293002000",2018-06-03 00:05:00,2018-06-03 00:10:00
"1883",16398203,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-06-03 00:30:00,-73.991284,40.762843,"residence","residence","360610127004001",2018-06-02 23:00:00,2018-06-03 02:00:00
"1884",16398363,"New York","23A","pocket-picking","larceny/theft offenses","property",2018-06-03 03:30:00,-73.981478,40.689938,"rapid transit","transportation","360470015003008",2018-06-03 02:00:00,2018-06-03 05:00:00
"1885",16398497,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 06:12:00,-73.933357,40.643053,"street","street","360470840001003",2018-06-03 06:10:00,2018-06-03 06:14:00
"1886",16398570,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 08:37:00,-74.115535,40.631851,"residence","residence","360850105004004",2018-06-03 08:30:00,2018-06-03 08:45:00
"1887",16398617,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-06-03 10:00:00,-73.937361,40.754128,"street","street","360810033003004",2018-06-01 13:00:00,2018-06-05 07:00:00
"1888",16398732,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 12:38:00,-73.728641,40.691008,"residence","residence","360810622001014",2018-06-03 12:38:00,NA
"1889",16398773,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 13:29:00,-73.999316,40.728254,"bar/club","leisure","360610065005001",2018-06-03 13:20:00,2018-06-03 13:39:00
"1890",16398885,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 15:27:00,-73.921759,40.657256,"residence","residence","360470882004000",2018-06-03 15:15:00,2018-06-03 15:40:00
"1891",16398933,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-03 16:00:00,-73.860418,40.835941,"other retail","retail","360050212001002",2018-06-03 16:00:00,NA
"1892",16398983,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-06-03 16:54:00,-73.961151,40.764997,"street","street","360610118001000",2018-06-03 16:50:00,2018-06-03 16:58:00
"1893",16399041,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-03 18:00:00,-73.89647,40.863338,"office","commercial","360050401005000",2018-06-03 18:00:00,NA
"1894",16399171,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-03 20:15:00,-73.869971,40.818276,"street","street","360050020003000",2018-06-03 20:15:00,NA
"1895",16399218,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-06-03 21:00:00,-73.985702,40.765397,"street","street","360610139004000",2018-06-03 16:00:00,2018-06-04 02:00:00
"1896",16399293,"New York","90Z","all other offenses","all other offenses","other",2018-06-03 22:50:00,-73.919701,40.702054,"residence","residence","360470443003000",2018-06-03 22:45:00,2018-06-03 22:55:00
"1897",16399323,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-03 23:32:00,-73.991805,40.72381,"convenience store","retail","360610036013001",2018-06-03 23:32:00,NA
"1898",16399570,"New York","13B","simple assault","assault offenses","persons",2018-06-04 07:45:00,-73.856535,40.873632,"residence","residence","360050370001000",2018-06-04 07:30:00,2018-06-04 08:01:00
"1899",16399794,"New York","90Z","all other offenses","all other offenses","other",2018-06-04 12:00:00,-74.083175,40.611524,"school","education","360850040002000",2018-06-04 12:00:00,NA
"1900",16400112,"New York","90Z","all other offenses","all other offenses","other",2018-06-04 16:52:00,-73.888841,40.870141,"residence","residence","360050407023001",2018-06-04 16:45:00,2018-06-04 17:00:00
"1901",16400188,"New York","13B","simple assault","assault offenses","persons",2018-06-04 18:03:00,-73.968188,40.762235,"rapid transit","transportation","360610114022003",2018-06-04 18:03:00,2018-06-04 18:04:00
"1902",16400414,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-06-04 21:15:00,-73.98093,40.688911,"rapid transit","transportation","360470033002005",2018-06-04 21:10:00,2018-06-04 21:20:00
"1903",16400468,"New York","13B","simple assault","assault offenses","persons",2018-06-04 22:15:00,-74.10577,40.580827,"residence","residence","360850114021010",2018-06-04 22:15:00,NA
"1904",16400561,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 00:14:00,-73.981124,40.590434,"residence","residence","360470382003001",2018-06-05 00:05:00,2018-06-05 00:23:00
"1905",16400617,"New York","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-06-05 01:45:00,-73.929681,40.62689,"street","street","360470730001006",2018-05-15 10:00:00,2018-06-25 17:30:00
"1906",16400641,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-05 02:30:00,-73.931716,40.609516,"other retail","retail","360470658001000",2018-06-04 19:00:00,2018-06-05 10:00:00
"1907",16400662,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-06-05 03:07:00,-73.895702,40.873526,"street","street","360050409001002",2018-06-04 21:45:00,2018-06-05 08:30:00
"1908",16400681,"New York","23C","shoplifting","larceny/theft offenses","property",2018-06-05 03:46:00,-73.968871,40.798842,"healthcare","healthcare","360610191004001",2018-06-05 03:45:00,2018-06-05 03:47:00
"1909",16400779,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 07:52:00,-74.120479,40.606405,"residence","residence","360850173002000",2018-06-05 07:50:00,2018-06-05 07:55:00
"1910",16400862,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 09:33:00,-73.877301,40.738262,"street","street","360810473003000",2018-06-05 09:31:00,2018-06-05 09:35:00
"1911",16400953,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 11:15:00,-73.942681,40.795746,"residence","residence","360610182004000",2018-06-05 11:00:00,2018-06-05 11:30:00
"1912",16401090,"New York","13B","simple assault","assault offenses","persons",2018-06-05 13:05:00,-73.927085,40.812813,"street","street","360050051002009",2018-06-05 13:00:00,2018-06-05 13:10:00
"1913",16401188,"New York","240","motor vehicle theft","motor vehicle theft","property",2018-06-05 14:20:00,-74.195355,40.547036,"residence","residence","360850170104007",2018-06-05 13:30:00,2018-06-05 15:10:00
"1914",16401217,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-05 14:46:00,-73.828219,40.677605,"office","commercial","360810100001003",2018-06-05 14:00:00,2018-06-05 15:33:00
"1915",16401558,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-05 19:30:00,-73.955436,40.819818,"finance","commercial","360610223021000",2018-06-05 19:00:00,2018-06-05 20:00:00
"1916",16401599,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 20:05:00,-73.820334,40.762102,"residence","residence","360810863001001",2018-06-05 20:05:00,2018-06-05 20:06:00
"1917",16401625,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-05 20:30:00,-73.908523,40.876699,"residence","residence","360610309003001",2018-06-05 18:00:00,2018-06-05 23:00:00
"1918",16401666,"New York","90Z","all other offenses","all other offenses","other",2018-06-05 21:05:00,-73.866079,40.840049,"residence","residence","360050216014001",2018-06-05 21:05:00,NA
"1919",16401835,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-05 23:37:00,-73.939298,40.699256,"convenience store","retail","360470389001005",2018-06-05 23:35:00,2018-06-05 23:40:00
"1920",16401888,"New York","90Z","all other offenses","all other offenses","other",2018-06-06 00:45:00,-73.97953,40.75248,"office","commercial","360610082001001",2018-04-17 09:00:00,2018-07-25 16:30:00
"1921",16401909,"New York","90Z","all other offenses","all other offenses","other",2018-06-06 01:05:00,-73.884372,40.791152,"other","other","360050001001021",2018-06-06 01:05:00,2018-06-06 01:05:00
"1922",16402298,"New York","90Z","all other offenses","all other offenses","other",2018-06-06 11:50:00,-73.981476,40.711482,"residence","residence","360610002024002",2018-06-06 11:45:00,2018-06-06 11:55:00
"1923",16402338,"New York","23D","theft from building","larceny/theft offenses","property",2018-06-06 12:08:00,-73.945172,40.687599,"residence","residence","360470265001001",2018-06-04 12:41:00,2018-06-08 11:36:00
"1924",16402434,"New York","90Z","all other offenses","all other offenses","other",2018-06-06 13:30:00,-73.89033,40.822083,"street","street","360050119004000",2018-06-06 11:00:00,2018-06-06 16:00:00
"1925",16402639,"New York","23H","all other larceny","larceny/theft offenses","property",2018-06-06 16:07:00,-73.994283,40.721145,"street","street","360610043002000",2018-06-06 15:00:00,2018-06-06 17:15:00
"1926",16402657,"New York","90Z","all other offenses","all other offenses","other",2018-06-06 16:17:00,-73.915102,40.835709,"residence","residence","360050179012000",2018-06-06 16:15:00,2018-06-06 16:20:00
"1927",16402672,"New York","13B","simple assault","assault offenses","persons",2018-06-06 16:32:00,-73.96009,40.583495,"street","street","360470366001006",2018-06-06 16:30:00,2018-06-06 16:35:00
"1928",16402691,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-06-06 16:50:00,-73.865464,40.676337,"rapid transit","transportation","360471202002001",2018-06-06 16:50:00,NA
