"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"826",605811929,"2018-12-30T00:00:00.000","18:10:00","2018-12-30T00:00:00.000","18:15:00",24,"2018-12-30T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","","11,475",991885,227972,"","","",NA,40.7924115050001,-73.972427963,"(40.792411505, -73.972427963)","PATROL BORO MAN NORTH","","<18","BLACK","F"
"827",362043773,"2018-12-30T00:00:00.000","18:00:00","2018-12-31T00:00:00.000","11:00:00",114,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","PARKING LOT/GARAGE (PRIVATE)","N.Y. POLICE DEPT",0,"","","",1004820,220300,"UNKNOWN","UNKNOWN","U",NA,40.771333263,-73.925737248,"(40.771333263, -73.925737248)","PATROL BORO QUEENS NORTH","","45-64","WHITE","F"
"828",987001379,"2018-12-30T00:00:00.000","15:44:00","","",75,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1016807,179007,"18-24","BLACK","F",NA,40.657957922,-73.882660124,"(40.657957922, -73.882660124)","PATROL BORO BKLYN NORTH","","18-24","BLACK","F"
"829",257661492,"2018-12-30T00:00:00.000","22:00:00","2018-12-31T00:00:00.000","08:45:00",75,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",1017036,183890,"","","",NA,40.6713598200001,-73.881811023,"(40.67135982, -73.881811023)","PATROL BORO BKLYN NORTH","","25-44","WHITE HISPANIC","F"
"830",326600313,"2018-12-30T00:00:00.000","05:51:00","2018-12-30T00:00:00.000","05:56:00",78,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",991661,186407,"UNKNOWN","BLACK HISPANIC","M",NA,40.6783260240001,-73.97328271,"(40.678326024, -73.97328271)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"831",872288756,"2018-12-30T00:00:00.000","20:11:00","2018-12-30T00:00:00.000","20:41:00",72,"2018-12-30T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BROOKLYN","FRONT OF","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",982816,172342,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.6397236700001,-74.005168424,"(40.63972367, -74.005168424)","PATROL BORO BKLYN SOUTH","","25-44","ASIAN / PACIFIC ISLANDER","M"
"832",891307824,"2018-12-30T00:00:00.000","00:07:00","2018-12-30T00:00:00.000","00:22:00",32,"2018-12-30T00:00:00.000",359,"OFFENSES AGAINST PUBLIC ADMINI",759,"PUBLIC ADMINISTATION,UNCLASS M","COMPLETED","MISDEMEANOR","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",1000977,238383,"25-44","BLACK","M",NA,40.820974294,-73.939566649,"(40.820974294, -73.939566649)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","E"
"833",182491580,"2018-12-30T00:00:00.000","14:45:00","2018-12-30T00:00:00.000","15:00:00",52,"2018-12-30T00:00:00.000",105,"ROBBERY",389,"ROBBERY,DWELLING","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1017673,256946,"25-44","WHITE HISPANIC","M",NA,40.8718768350001,-73.87915138,"(40.871876835, -73.87915138)","PATROL BORO BRONX","","18-24","WHITE HISPANIC","F"
"834",983613399,"2018-12-30T00:00:00.000","12:15:00","","",10,"2018-12-30T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","","566",982992,210566,"25-44","WHITE HISPANIC","M",NA,40.744639755,-74.004541406,"(40.744639755, -74.004541406)","PATROL BORO MAN SOUTH","","45-64","BLACK HISPANIC","F"
"835",906377397,"2018-12-30T00:00:00.000","03:08:00","2018-12-30T00:00:00.000","03:10:00",102,"2018-12-30T00:00:00.000",107,"BURGLARY",213,"BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","QUEENS","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",1034424,195429,"25-44","WHITE","M",NA,40.7029502010001,-73.81904315,"(40.702950201, -73.81904315)","PATROL BORO QUEENS SOUTH","","UNKNOWN","UNKNOWN","D"
"836",301303361,"2018-12-30T00:00:00.000","12:00:00","2018-12-30T00:00:00.000","12:20:00",47,"2018-12-30T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1028575,265353,"18-24","WHITE HISPANIC","M",NA,40.894903378,-73.839676635,"(40.894903378, -73.839676635)","PATROL BORO BRONX","","18-24","BLACK","F"
"837",310745592,"2018-12-30T00:00:00.000","13:00:00","2018-12-30T00:00:00.000","13:10:00",44,"2018-12-30T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",1010169,244577,"UNKNOWN","UNKNOWN","M",NA,40.8379528570001,-73.90633196,"(40.837952857, -73.90633196)","PATROL BORO BRONX","","18-24","WHITE HISPANIC","F"
"838",848523201,"2018-12-30T00:00:00.000","03:26:00","2018-12-30T00:00:00.000","03:30:00",94,"2018-12-30T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","BROOKLYN","FRONT OF","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT",0,"","","",994921,200653,"25-44","WHITE","U",NA,40.7174246500001,-73.9615069279999,"(40.71742465, -73.961506928)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"839",431646416,"2018-12-30T00:00:00.000","20:41:00","2018-12-30T00:00:00.000","20:50:00",72,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",983723,174115,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.644590276,-74.0019004649999,"(40.644590276, -74.001900465)","PATROL BORO BKLYN SOUTH","","25-44","ASIAN / PACIFIC ISLANDER","M"
"840",830510762,"2018-12-30T00:00:00.000","16:35:00","2018-12-30T00:00:00.000","16:40:00",48,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1013548,250449,"25-44","UNKNOWN","M",NA,40.8540591990001,-73.89409484,"(40.854059199, -73.89409484)","PATROL BORO BRONX","","25-44","BLACK","M"
"841",381074685,"2018-12-30T00:00:00.000","15:00:00","2018-12-31T00:00:00.000","18:00:00",113,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","REAR OF","PARKING LOT/GARAGE (PRIVATE)","N.Y. POLICE DEPT",0,"","","",1046125,185873,"","","",NA,40.676647179,-73.7769300799999,"(40.676647179, -73.77693008)","PATROL BORO QUEENS SOUTH","","45-64","BLACK","M"
"842",251375440,"2018-12-30T00:00:00.000","11:30:00","2018-12-30T00:00:00.000","11:31:00",66,"2018-12-30T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",267,"MISCHIEF, CRIMINAL 3 & 2, OF M","COMPLETED","FELONY","BROOKLYN","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",985473,172727,"UNKNOWN","WHITE HISPANIC","M",NA,40.6407804460001,-73.995594666,"(40.640780446, -73.995594666)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"843",154046962,"2018-12-30T00:00:00.000","20:30:00","","",77,"2018-12-30T00:00:00.000",113,"FORGERY",725,"FORGERY,M.V. REGISTRATION","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",995378,184107,"45-64","BLACK","M",NA,40.6720091500001,-73.959885679,"(40.67200915, -73.959885679)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","E"
"844",661644660,"2018-12-30T00:00:00.000","00:30:00","2018-12-30T00:00:00.000","01:00:00",122,"2018-12-30T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","STATEN ISLAND","","STREET","N.Y. POLICE DEPT",0,"","","",954827,148519,"","","",NA,40.574285688,-74.105914405,"(40.574285688, -74.105914405)","PATROL BORO STATEN ISLAND","","UNKNOWN","UNKNOWN","E"
"845",164555904,"2018-12-30T00:00:00.000","16:56:00","2018-12-30T00:00:00.000","17:05:00",110,"2018-12-30T00:00:00.000",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","QUEENS","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",1024399,210236,"25-44","WHITE HISPANIC","M",NA,40.743642945,-73.8551110609999,"(40.743642945, -73.855111061)","PATROL BORO QUEENS NORTH","","25-44","WHITE HISPANIC","F"
"846",921674031,"2018-12-30T00:00:00.000","13:30:00","2018-12-30T00:00:00.000","13:50:00",84,"2018-12-30T00:00:00.000",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BROOKLYN","","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE",1,"","","",989013,192652,"UNKNOWN","BLACK","M",30,40.6954689410001,-73.982825079,"(40.695468941, -73.982825079)","PATROL BORO BKLYN NORTH","HOYT-SCHERMERHORN","18-24","BLACK","F"
"847",733330073,"2018-12-30T00:00:00.000","19:00:00","2018-12-30T00:00:00.000","19:55:00",43,"2018-12-30T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","","879",1018291,243087,"18-24","WHITE HISPANIC","F",NA,40.833835669,-73.876987202,"(40.833835669, -73.876987202)","PATROL BORO BRONX","","45-64","WHITE HISPANIC","F"
"848",138134763,"2018-12-30T00:00:00.000","23:46:00","2018-12-30T00:00:00.000","23:55:00",72,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. POLICE DEPT",0,"","","",982362,178014,"","","",NA,40.6552920020001,-74.006805862,"(40.655292002, -74.006805862)","PATROL BORO BKLYN SOUTH","","18-24","BLACK","F"
"849",156255809,"2018-12-30T00:00:00.000","14:00:00","2018-12-30T00:00:00.000","14:30:00",41,"2018-12-30T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1014249,238403,"UNKNOWN","BLACK HISPANIC","M",NA,40.820994087,-73.891614739,"(40.820994087, -73.891614739)","PATROL BORO BRONX","","<18","WHITE HISPANIC","M"
"850",879739135,"2018-12-30T00:00:00.000","14:55:00","","",73,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",1011110,178777,"25-44","BLACK","M",NA,40.6573457370001,-73.9031940409999,"(40.657345737, -73.903194041)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"851",453903991,"2018-12-30T00:00:00.000","22:20:00","","",120,"2018-12-30T00:00:00.000",121,"CRIMINAL MISCHIEF & RELATED OF",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","COMPLETED","FELONY","STATEN ISLAND","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","STAPLETON","1,292",961369,165821,"25-44","WHITE","F",NA,40.621795467,-74.0824240119999,"(40.621795467, -74.082424012)","PATROL BORO STATEN ISLAND","","25-44","WHITE HISPANIC","M"
"852",868248207,"2018-12-30T00:00:00.000","23:40:00","2018-12-30T00:00:00.000","23:45:00",43,"2018-12-31T00:00:00.000",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1021017,237549,"25-44","BLACK","M",NA,40.818624523,-73.867166595,"(40.818624523, -73.867166595)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"853",829901766,"2018-12-30T00:00:00.000","18:05:00","2018-12-30T00:00:00.000","18:36:00",25,"2018-12-30T00:00:00.000",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","CHECK CASHING BUSINESS","N.Y. POLICE DEPT",0,"","","",1000458,232958,"","","",NA,40.806085151,-73.941454899,"(40.806085151, -73.941454899)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"854",869204415,"2018-12-30T00:00:00.000","00:30:00","2018-12-30T00:00:00.000","00:50:00",30,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",996915,237314,"18-24","WHITE HISPANIC","M",NA,40.8180469480001,-73.9542447059999,"(40.818046948, -73.954244706)","PATROL BORO MAN NORTH","","45-64","BLACK HISPANIC","M"
"855",811220734,"2018-12-30T00:00:00.000","16:00:00","2018-12-30T00:00:00.000","16:21:00",61,"2018-12-30T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",1001680,157429,"<18","BLACK","M",NA,40.5987735590001,-73.937236264,"(40.598773559, -73.937236264)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"856",651994270,"2018-12-30T00:00:00.000","16:00:00","2018-12-30T00:00:00.000","16:15:00",48,"2018-12-30T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1011835,248557,"18-24","BLACK HISPANIC","F",NA,40.84887174,-73.900294784,"(40.84887174, -73.900294784)","PATROL BORO BRONX","","25-44","WHITE HISPANIC","M"
"857",653149968,"2018-12-30T00:00:00.000","19:50:00","","",43,"2018-12-30T00:00:00.000",118,"DANGEROUS WEAPONS",792,"WEAPONS POSSESSION 1 & 2","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1018503,238095,"","","",NA,40.820133244,-73.876246582,"(40.820133244, -73.876246582)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"858",148298098,"2018-12-30T00:00:00.000","00:40:00","2018-12-30T00:00:00.000","00:50:00",75,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1019506,188302,"UNKNOWN","WHITE HISPANIC","F",NA,40.683460262,-73.87288384,"(40.683460262, -73.87288384)","PATROL BORO BKLYN NORTH","","18-24","WHITE HISPANIC","F"
"859",706845057,"2018-12-30T00:00:00.000","18:50:00","2018-12-30T00:00:00.000","19:15:00",48,"2018-12-30T00:00:00.000",105,"ROBBERY",394,"ROBBERY,LICENSED FOR HIRE VEHICLE","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1016814,244954,"18-24","BLACK","U",NA,40.8389656090001,-73.882315579,"(40.838965609, -73.882315579)","PATROL BORO BRONX","","45-64","BLACK HISPANIC","M"
"860",999150823,"2018-12-30T00:00:00.000","17:00:00","2018-12-30T00:00:00.000","17:30:00",18,"2018-12-31T00:00:00.000",105,"ROBBERY",397,"ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",988095,215517,"UNKNOWN","BLACK","M",NA,40.758228256,-73.986122517,"(40.758228256, -73.986122517)","PATROL BORO MAN SOUTH","","18-24","ASIAN / PACIFIC ISLANDER","M"
"861",485999480,"2018-12-30T00:00:00.000","23:00:00","2018-12-31T00:00:00.000","09:00:00",10,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",357,"LARCENY,PETIT OF VEHICLE ACCES","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",984003,211785,"","","",NA,40.747985692,-74.0008928839999,"(40.747985692, -74.000892884)","PATROL BORO MAN SOUTH","","45-64","BLACK","M"
"862",300392790,"2018-12-30T00:00:00.000","03:40:00","2018-12-30T00:00:00.000","03:41:00",76,"2018-12-30T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",983964,185712,"","","",NA,40.676421502,-74.001032526,"(40.676421502, -74.001032526)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","E"
"863",595033395,"2018-12-30T00:00:00.000","03:55:00","","",43,"2018-12-30T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1022808,241123,"25-44","WHITE HISPANIC","M",NA,40.828426494,-73.860675396,"(40.828426494, -73.860675396)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"864",448759729,"2018-12-30T00:00:00.000","18:00:00","2018-12-31T00:00:00.000","08:30:00",104,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","ATTEMPTED","MISDEMEANOR","QUEENS","OPPOSITE OF","STREET","N.Y. POLICE DEPT",0,"","","",1013787,195967,"","","",NA,40.704519831,-73.893470403,"(40.704519831, -73.893470403)","PATROL BORO QUEENS NORTH","","25-44","WHITE","F"
"865",705193453,"2018-12-30T00:00:00.000","11:00:00","2018-12-30T00:00:00.000","11:29:00",9,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","ATTEMPTED","MISDEMEANOR","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",987358,204898,"18-24","BLACK","M",NA,40.7290820380001,-73.988787701,"(40.729082038, -73.988787701)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"866",668832290,"2018-12-30T00:00:00.000","02:00:00","2018-12-30T00:00:00.000","03:00:00",9,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT",0,"","","",987365,204175,"","","",NA,40.7270975760001,-73.988762779,"(40.727097576, -73.988762779)","PATROL BORO MAN SOUTH","","45-64","WHITE","M"
"867",614741002,"2018-12-30T00:00:00.000","05:00:00","2018-12-30T00:00:00.000","05:05:00",104,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",1011123,194483,"UNKNOWN","UNKNOWN","U",NA,40.700455091,-73.90308456,"(40.700455091, -73.90308456)","PATROL BORO QUEENS NORTH","","18-24","BLACK HISPANIC","M"
"868",144194334,"2018-12-30T00:00:00.000","22:00:00","","",49,"2018-12-31T00:00:00.000",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1027295,251236,"45-64","BLACK HISPANIC","M",NA,40.856162957,-73.844397124,"(40.856162957, -73.844397124)","PATROL BORO BRONX","","<18","WHITE HISPANIC","F"
"869",338899609,"2018-12-30T00:00:00.000","16:00:00","2018-12-31T00:00:00.000","11:24:00",9,"2018-12-31T00:00:00.000",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT",0,"","","",985280,203781,"","","",NA,40.7260166300001,-73.996285351,"(40.72601663, -73.996285351)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"870",721731000,"2018-12-30T00:00:00.000","13:18:00","2018-12-30T00:00:00.000","13:25:00",114,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",1007694,219657,"45-64","BLACK","M",NA,40.7695612420001,-73.9153634469999,"(40.769561242, -73.915363447)","PATROL BORO QUEENS NORTH","","UNKNOWN","UNKNOWN","D"
"871",589241297,"2018-12-30T00:00:00.000","01:30:00","2018-12-30T00:00:00.000","03:30:00",6,"2018-12-30T00:00:00.000",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",984488,204891,"UNKNOWN","UNKNOWN","U",NA,40.729063367,-73.999142738,"(40.729063367, -73.999142738)","PATROL BORO MAN SOUTH","","25-44","WHITE","M"
"872",897218186,"2018-12-30T00:00:00.000","05:00:00","2018-12-30T00:00:00.000","05:09:00",90,"2018-12-30T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",998845,196835,"","","",NA,40.7069395460001,-73.9473597859999,"(40.706939546, -73.947359786)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","E"
"873",771634372,"2018-12-30T00:00:00.000","20:25:00","","",75,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1017267,185839,"","","",NA,40.676708525,-73.880968745,"(40.676708525, -73.880968745)","PATROL BORO BKLYN NORTH","","18-24","WHITE HISPANIC","M"
"874",775727670,"2018-12-30T00:00:00.000","23:20:00","2018-12-30T00:00:00.000","23:30:00",17,"2018-12-30T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT",0,"","","",991970,215005,"25-44","WHITE","M",NA,40.7568204130001,-73.972135884,"(40.756820413, -73.972135884)","PATROL BORO MAN SOUTH","","<18","WHITE","F"
"875",916645815,"2018-12-30T00:00:00.000","02:50:00","2018-12-30T00:00:00.000","03:00:00",26,"2018-12-30T00:00:00.000",105,"ROBBERY",396,"ROBBERY,BEGIN AS SHOPLIFTING","COMPLETED","FELONY","MANHATTAN","INSIDE","DRUG STORE","N.Y. POLICE DEPT",0,"","","",993639,232628,"45-64","BLACK","M",NA,40.805189268,-73.966086956,"(40.805189268, -73.966086956)","PATROL BORO MAN NORTH","","45-64","BLACK","M"
"876",750708121,"2018-12-30T00:00:00.000","17:40:00","2018-12-30T00:00:00.000","20:00:00",14,"2018-12-30T00:00:00.000",109,"GRAND LARCENY",410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",987220,212676,"","","",NA,40.7504307680001,-73.989282176,"(40.750430768, -73.989282176)","PATROL BORO MAN SOUTH","","25-44","WHITE","F"
"877",199000788,"2018-12-30T00:00:00.000","00:00:00","2018-12-30T00:00:00.000","00:30:00",67,"2018-12-30T00:00:00.000",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1001168,170033,"25-44","BLACK","M",NA,40.6333699190001,-73.9390483879999,"(40.633369919, -73.939048388)","PATROL BORO BKLYN SOUTH","","45-64","BLACK","M"
"878",368172213,"2018-12-30T00:00:00.000","18:15:00","2018-12-30T00:00:00.000","18:49:00",14,"2018-12-30T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","MANHATTAN","","STREET","N.Y. POLICE DEPT",0,"","","",988913,214759,"","","",NA,40.756147345,-73.9831703849999,"(40.756147345, -73.983170385)","PATROL BORO MAN SOUTH","","25-44","UNKNOWN","M"
"879",273729008,"2018-12-30T00:00:00.000","04:00:00","2018-12-30T00:00:00.000","04:24:00",67,"2018-12-30T00:00:00.000",126,"MISCELLANEOUS PENAL LAW",198,"CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1001350,177586,"25-44","BLACK","M",NA,40.654100928,-73.938373526,"(40.654100928, -73.938373526)","PATROL BORO BKLYN SOUTH","","25-44","BLACK","F"
